20	88.37444449823633
20.290906698750476	88.36951601931491
20.586044732869844	88.36640782254993
20.885475648548283	88.36511718271854
21.189261887185914	88.36467467194092
21.49746679841394	88.36301099105259
21.810154653305165	88.35822327237192
22.12739065777668	88.35027552918191
22.449240966187475	88.34019836012241
22.77577269513385	88.33095579710304
23.107053937445478	88.32361176984467
23.44315377638505	88.31909707555585
23.784142300054445	88.31834255586692
24.130090616010463	88.31737893597109
24.481070866093134	88.31323701038289
24.837156241469714	88.3048810398287
25.1984209978975	88.29234191958211
25.56494047120865	88.2766506011217
25.936791093020236	88.26080483320179
26.3140504066728	88.24483571772804
26.69679708340074	88.23164130722577
27.08511093873791	88.22021958967093
27.47907294916184	88.20860196551071
27.878765268980047	88.19572007401989
28.284271247461966	88.17763882295617
28.695675446220072	88.15535668629951
29.11306365684382	88.13090553685325
29.536522918790062	88.10638406270819
29.966141537533712	88.08662465711444
30.402009102982383	88.071659723092
30.844216508158908	88.0604552443869
31.29285596815558	88.04897738328351
31.74802103936409	88.0342257962201
32.20980663898519	88.01430025550104
32.67830906482211	87.98920081424865
33.153626015361866	87.96089455466428
33.63585661014871	87.93138210326518
34.125101410453844	87.90069751942228
34.62146244024586	87.86977546534968
35.12504320746613	87.83671713908105
35.635948725613716	87.80439114700606
36.15428553564419	87.77193270347503
36.68016172818701	87.74024429968335
37.21368696608603	87.70836188023534
37.754972507267915	87.67625527158948
38.30413122794313	87.64196116086875
38.86127764614443	87.60548336803916
39.4265279456077	87.56782608281017
40.000000000000206	87.52806048884351
40.58181339750116	87.48912498816708
41.1720894657399	87.45195846362276
41.77095129709678	87.41366661369608
42.37852377437204	87.37422250751736
42.9949335968281	87.33363292415874
43.62030930661056	87.29290500676994
44.25478131555359	87.25301326439876
44.89848193237519	87.21099916625154
45.55154539026795	87.16683804276312
46.21410787489121	87.11863890902436
46.88630755277036	87.07137821684287
47.56828460010916	87.02503277021925
48.260181232021196	86.97854659745758
48.962141732186545	86.92999753911235
49.674312482939705	86.87939714239077
50.39684199579528	86.82775757141329
51.129880942417586	86.77509147419967
51.873582186040764	86.72251184427238
52.628100813345895	86.67189911325664
53.393594166801776	86.62323400469228
54.17022187747612	86.57259771173473
54.95814589832399	86.52107168939834
55.75753053796041	86.47060477802941
56.56854249492426	86.42111288112993
57.39135089244048	86.36771208423194
58.226127313687975	86.31148549502161
59.073045837580466	86.25535013879083
59.932283075067765	86.198456406271
60.804018205965114	86.14472192126021
61.68843301631817	86.09609787369052
62.58571193631152	86.0456354863039
63.49604207872855	85.99335300707199
64.41961327797075	85.93833527489278
65.35661812964459	85.88156750373464
66.3072520307241	85.82100162410676
67.27171322029778	85.75685586214118
68.25020282090806	85.69401569908713
69.2429248804921	85.63659943028519
70.25008641493265	85.5874256736112
71.27189745122783	85.53541285921435
72.30857107128878	85.47381195898329
73.36032345637442	85.40774070225302
74.42737393217246	85.34314992610003
75.50994501453623	85.282990198114
76.60826245588666	85.22721166859644
77.72255529228926	85.16986385552009
78.85305589121582	85.11096254584189
80.00000000000082	85.04955620409372
81.16362679500274	84.98675938494848
82.34417893148023	84.92345276403067
83.541902594194	84.86171625503759
84.75704754874454	84.80349575592294
85.98986719365665	84.7438362652864
87.24061861322157	84.68578200488858
88.50956263110764	84.62927639523903
89.79696386475084	84.57542844681736
91.10309078053635	84.52404657154773
92.42821574978288	84.47027124892541
93.77261510554118	84.41414192698487
95.13656920021877	84.35563056878848
96.52036246404286	84.29680797021199
97.92428346437356	84.23954406417766
99.34862496587989	84.18194085297561
100.79368399159105	84.12389948950357
102.25976188483567	84.063586317199
103.74716437208203	84.0069669734414
105.25620162669229	83.95277291487771
106.78718833360406	83.89430054306298
108.34044375495276	83.83957877121853
109.9162917966485	83.79016958535557
111.51506107592134	83.73146610379385
113.13708498984903	83.67469400900269
114.78270178488147	83.63331237905692
116.45225462737648	83.58914554840258
118.14609167516147	83.52664943724429
119.86456615013608	83.4611460010542
121.60803641193078	83.41009078812678
123.3768660326369	83.36127145829047
125.17142387262359	83.30517403834621
126.99208415745765	83.2546513755369
128.83922655594208	83.20952227522264
130.71323625928977	83.16283813742159
132.61450406144883	83.11454980166509
134.5434264405962	83.05974087203688
136.50040564181674	83.0013612192195
138.48584976098482	82.94142699808143
140.50017282986593	82.87885411811132
142.5437949024563	82.81265809884411
144.61714214257822	82.74498724932678
146.7206469127495	82.68895650634099
148.8547478643456	82.65718131753049
151.01989002907314	82.64257656024468
153.216524911774	82.63595725068274
155.4451105845792	82.6225045594188
157.70611178243232	82.59210009872513
160.00000000000236	82.53692514998716
162.3272535900062	82.46219439875814
164.6883578629612	82.38085641438327
167.08380518838874	82.3058266306591
169.51409509748981	82.24102067467216
171.97973438731407	82.18825468441021
174.4812372264439	82.14247813855732
